ID,SEASON,TEAM_ID_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
5704,2010,1610612749,0.494,0.76,0.25,24.0,51.0,1610612742,0.375,0.818,0.281,16.0,31.0,1
5705,2010,1610612743,0.45899999999999996,0.769,0.429,22.0,58.0,1610612758,0.42200000000000004,0.4,0.267,23.0,35.0,1
5706,2010,1610612762,0.486,0.629,0.364,27.0,35.0,1610612763,0.429,0.778,0.278,18.0,43.0,1
5707,2010,1610612738,0.447,0.667,0.188,16.0,40.0,1610612740,0.434,0.5710000000000001,0.41700000000000004,21.0,35.0,0
5708,2010,1610612766,0.42200000000000004,0.7140000000000001,0.313,19.0,50.0,1610612744,0.494,0.625,0.41700000000000004,16.0,39.0,0
5709,2010,1610612754,0.48700000000000004,0.778,0.263,19.0,45.0,1610612764,0.38799999999999996,0.818,0.316,12.0,39.0,1
5710,2010,1610612741,0.395,0.828,0.273,21.0,43.0,1610612751,0.39,0.7829999999999999,0.231,17.0,46.0,1
5711,2010,1610612745,0.484,0.75,0.294,25.0,47.0,1610612761,0.41700000000000004,0.778,0.267,20.0,53.0,1
5712,2010,1610612760,0.48100000000000004,0.882,0.556,20.0,42.0,1610612737,0.452,0.7929999999999999,0.278,19.0,36.0,1
5713,2010,1610612756,0.479,0.667,0.444,21.0,38.0,1610612765,0.408,0.444,0.25,18.0,40.0,1
5714,2010,1610612747,0.512,0.737,0.28600000000000003,19.0,45.0,1610612755,0.47,0.688,0.45,26.0,35.0,1
5715,2010,1610612753,0.47700000000000004,0.6559999999999999,0.33299999999999996,22.0,51.0,1610612752,0.46299999999999997,0.731,0.364,20.0,35.0,1
5716,2010,1610612742,0.42700000000000005,0.867,0.435,24.0,35.0,1610612759,0.461,0.7829999999999999,0.39299999999999996,15.0,50.0,0
5717,2010,1610612757,0.45899999999999996,0.7809999999999999,0.41200000000000003,21.0,34.0,1610612762,0.484,0.6970000000000001,0.429,19.0,39.0,1
5718,2010,1610612737,0.512,0.583,0.42100000000000004,31.0,44.0,1610612744,0.446,0.733,0.33299999999999996,22.0,43.0,1
5719,2010,1610612766,0.447,0.706,0.474,20.0,41.0,1610612739,0.405,0.828,0.182,17.0,38.0,1
5720,2010,1610612764,0.39799999999999996,0.708,0.429,24.0,54.0,1610612754,0.41200000000000003,0.667,0.381,17.0,47.0,1
5721,2010,1610612765,0.557,0.762,0.667,27.0,29.0,1610612738,0.515,0.9470000000000001,0.4,18.0,28.0,1
5722,2010,1610612750,0.488,0.88,0.41200000000000003,29.0,42.0,1610612743,0.45899999999999996,0.767,0.364,25.0,34.0,0
5723,2010,1610612740,0.418,0.818,0.25,18.0,24.0,1610612747,0.586,0.8,0.294,25.0,44.0,0
5724,2010,1610612760,0.5489999999999999,0.667,0.33299999999999996,31.0,34.0,1610612751,0.479,0.852,0.28600000000000003,14.0,35.0,1
5725,2010,1610612745,0.419,0.8,0.33299999999999996,29.0,44.0,1610612748,0.581,0.919,0.313,20.0,40.0,0
5726,2010,1610612756,0.494,0.882,0.45,31.0,31.0,1610612755,0.5489999999999999,0.857,0.3,18.0,46.0,0
5727,2010,1610612758,0.461,0.7859999999999999,0.47100000000000003,20.0,41.0,1610612763,0.43700000000000006,0.75,0.33299999999999996,18.0,40.0,1
5728,2010,1610612746,0.486,0.654,0.364,23.0,34.0,1610612762,0.47100000000000003,0.857,0.33299999999999996,25.0,42.0,0
5729,2010,1610612739,0.45799999999999996,0.6970000000000001,0.316,22.0,35.0,1610612753,0.506,0.733,0.613,27.0,35.0,0
5730,2010,1610612754,0.37200000000000005,0.8,0.294,15.0,41.0,1610612738,0.507,0.682,0.545,18.0,39.0,0
5731,2010,1610612748,0.48100000000000004,0.794,0.231,15.0,50.0,1610612752,0.415,0.7190000000000001,0.292,14.0,32.0,1
5732,2010,1610612741,0.474,0.75,0.4,24.0,42.0,1610612749,0.321,0.72,0.35700000000000004,11.0,51.0,1
5733,2010,1610612742,0.413,0.75,0.22699999999999998,19.0,35.0,1610612761,0.478,0.727,0.2,20.0,42.0,0
5734,2010,1610612759,0.425,0.667,0.281,20.0,50.0,1610612747,0.354,0.727,0.348,15.0,51.0,1
5735,2010,1610612743,0.45299999999999996,0.8079999999999999,0.375,22.0,45.0,1610612757,0.4,0.875,0.462,17.0,38.0,1
5736,2010,1610612766,0.526,0.789,0.588,24.0,46.0,1610612765,0.43700000000000006,0.813,0.579,22.0,32.0,1
5737,2010,1610612751,0.392,0.759,0.364,12.0,40.0,1610612753,0.47600000000000003,0.737,0.4,26.0,48.0,0
5738,2010,1610612763,0.507,0.821,0.25,19.0,33.0,1610612761,0.5,0.35700000000000004,0.21100000000000002,21.0,34.0,1
5739,2010,1610612749,0.373,0.769,0.267,16.0,33.0,1610612737,0.507,0.65,0.429,23.0,47.0,0
5740,2010,1610612750,0.532,0.8,0.478,29.0,39.0,1610612740,0.424,0.852,0.273,23.0,39.0,1
5741,2010,1610612760,0.42,0.826,0.353,20.0,39.0,1610612742,0.488,0.909,0.478,29.0,43.0,0
5742,2010,1610612745,0.457,0.8,0.3,20.0,44.0,1610612764,0.4,0.759,0.375,15.0,42.0,1
5743,2010,1610612762,0.43200000000000005,0.895,0.5,17.0,31.0,1610612757,0.47100000000000003,0.833,0.294,20.0,41.0,0
5744,2010,1610612758,0.414,0.8240000000000001,0.5,18.0,34.0,1610612746,0.48200000000000004,0.733,0.409,23.0,48.0,0
5745,2010,1610612744,0.47,0.81,0.652,31.0,44.0,1610612755,0.43200000000000005,0.75,0.235,25.0,54.0,1
5746,2010,1610612746,0.5329999999999999,0.618,0.33299999999999996,26.0,40.0,1610612756,0.44799999999999995,0.889,0.36,26.0,33.0,1
5747,2010,1610612739,0.46,0.5379999999999999,0.385,30.0,45.0,1610612750,0.38799999999999996,0.909,0.522,15.0,48.0,0
5748,2010,1610612765,0.42700000000000005,0.813,0.231,19.0,39.0,1610612741,0.396,0.679,0.33299999999999996,17.0,55.0,0
5749,2010,1610612754,0.35600000000000004,0.7040000000000001,0.28,20.0,54.0,1610612763,0.44299999999999995,0.7,0.5,26.0,51.0,0
5750,2010,1610612740,0.488,0.6,0.11800000000000001,15.0,47.0,1610612737,0.397,0.792,0.375,17.0,38.0,1
5751,2010,1610612759,0.451,0.833,0.41700000000000004,27.0,44.0,1610612764,0.375,0.818,0.33299999999999996,18.0,51.0,1
5752,2010,1610612743,0.4,0.9129999999999999,0.29600000000000004,12.0,48.0,1610612755,0.396,0.625,0.214,18.0,49.0,0
5753,2010,1610612752,0.532,0.583,0.545,25.0,44.0,1610612741,0.44,0.55,0.28600000000000003,15.0,48.0,1
5754,2010,1610612753,0.39399999999999996,0.655,0.379,16.0,45.0,1610612738,0.34600000000000003,0.857,0.235,15.0,39.0,1
5755,2010,1610612747,0.405,0.667,0.316,22.0,43.0,1610612748,0.44299999999999995,0.85,0.36,25.0,44.0,0
5756,2010,1610612760,0.494,0.8,0.353,22.0,36.0,1610612743,0.529,0.8,0.47100000000000003,15.0,35.0,1
5757,2010,1610612744,0.48200000000000004,0.905,0.455,31.0,32.0,1610612757,0.423,0.75,0.278,27.0,53.0,1
5758,2010,1610612753,0.595,0.588,0.52,31.0,39.0,1610612759,0.42200000000000004,0.68,0.364,17.0,46.0,1
5759,2010,1610612758,0.365,0.667,0.33299999999999996,18.0,57.0,1610612749,0.43200000000000005,0.667,0.222,13.0,37.0,0
5760,2010,1610612756,0.4,0.684,0.385,25.0,39.0,1610612748,0.451,0.941,0.278,12.0,44.0,0
5761,2010,1610612737,0.506,0.6,0.364,29.0,40.0,1610612739,0.42,0.846,0.22699999999999998,22.0,35.0,1
5762,2010,1610612761,0.522,0.7829999999999999,0.35700000000000004,26.0,32.0,1610612765,0.511,0.789,0.348,27.0,34.0,0
5763,2010,1610612764,0.38,0.8420000000000001,0.28600000000000003,17.0,33.0,1610612741,0.425,0.7929999999999999,0.125,18.0,41.0,0
5764,2010,1610612738,0.38799999999999996,0.762,0.3,19.0,43.0,1610612755,0.431,0.71,0.2,14.0,40.0,1
5765,2010,1610612752,0.488,0.857,0.47600000000000003,30.0,43.0,1610612760,0.392,0.76,0.17600000000000002,15.0,53.0,1
5766,2010,1610612750,0.425,0.7929999999999999,0.5,19.0,43.0,1610612762,0.493,0.841,0.1,25.0,45.0,0
5767,2010,1610612740,0.539,0.7140000000000001,0.5,27.0,48.0,1610612751,0.457,0.929,0.267,21.0,30.0,1
5768,2010,1610612759,0.526,0.625,0.5,26.0,40.0,1610612743,0.449,0.862,0.32,22.0,43.0,1
5769,2010,1610612746,0.402,0.6920000000000001,0.267,22.0,46.0,1610612745,0.42700000000000005,0.7829999999999999,0.31,28.0,45.0,0
5770,2010,1610612766,0.4,0.654,0.28600000000000003,18.0,32.0,1610612760,0.43700000000000006,0.833,0.43799999999999994,17.0,44.0,0
5771,2010,1610612753,0.442,1.0,0.379,22.0,40.0,1610612742,0.5,0.81,0.462,28.0,38.0,0
5772,2010,1610612741,0.645,0.81,0.545,32.0,40.0,1610612755,0.35,0.7829999999999999,0.133,13.0,37.0,1
5773,2010,1610612763,0.39799999999999996,0.69,0.308,16.0,39.0,1610612751,0.526,0.7390000000000001,0.308,15.0,49.0,0
5774,2010,1610612758,0.39,0.857,0.304,18.0,56.0,1610612744,0.47200000000000003,0.6970000000000001,0.4,24.0,48.0,0
5775,2010,1610612747,0.455,0.5379999999999999,0.154,17.0,35.0,1610612749,0.507,0.889,0.5710000000000001,19.0,39.0,0
5776,2010,1610612737,0.413,0.655,0.33299999999999996,23.0,51.0,1610612753,0.35200000000000004,0.7709999999999999,0.235,15.0,38.0,1
5777,2010,1610612739,0.41700000000000004,0.72,0.429,21.0,34.0,1610612762,0.47600000000000003,0.813,0.435,28.0,44.0,0
5778,2010,1610612754,0.425,0.789,0.478,22.0,39.0,1610612740,0.39799999999999996,0.7190000000000001,0.267,18.0,53.0,1
5779,2010,1610612764,0.521,0.833,0.43799999999999994,22.0,31.0,1610612766,0.452,0.68,0.222,18.0,34.0,1
5780,2010,1610612748,0.405,0.68,0.355,18.0,44.0,1610612742,0.446,0.857,0.381,19.0,48.0,0
5781,2010,1610612759,0.483,0.8,0.276,27.0,43.0,1610612756,0.535,0.75,0.273,23.0,35.0,1
5782,2010,1610612757,0.5,0.8,0.364,27.0,43.0,1610612749,0.38,0.727,0.28600000000000003,13.0,35.0,1
5783,2010,1610612744,0.512,0.7040000000000001,0.318,29.0,35.0,1610612745,0.5,0.765,0.45799999999999996,31.0,45.0,0
5784,2010,1610612746,0.518,0.606,0.304,31.0,56.0,1610612750,0.4,0.7040000000000001,0.389,20.0,33.0,1
5785,2010,1610612738,0.539,0.778,0.214,23.0,45.0,1610612754,0.354,0.889,0.222,17.0,43.0,1
5786,2010,1610612751,0.41700000000000004,0.789,0.308,19.0,46.0,1610612737,0.392,0.826,0.294,22.0,39.0,1
5787,2010,1610612761,0.47100000000000003,0.84,0.318,27.0,35.0,1610612747,0.519,0.795,0.368,20.0,46.0,0
5788,2010,1610612765,0.53,0.565,0.435,26.0,37.0,1610612740,0.44799999999999995,0.8,0.4,18.0,47.0,1
5789,2010,1610612758,0.385,0.8420000000000001,0.5,18.0,38.0,1610612745,0.446,0.773,0.44,28.0,50.0,0
5790,2010,1610612760,0.429,0.826,0.28600000000000003,20.0,32.0,1610612756,0.575,0.833,0.33299999999999996,23.0,37.0,0
5791,2010,1610612753,0.414,0.636,0.2,19.0,53.0,1610612755,0.442,0.8390000000000001,0.273,18.0,39.0,0
5792,2010,1610612764,0.425,0.6920000000000001,0.222,22.0,44.0,1610612748,0.431,0.7809999999999999,0.364,18.0,44.0,0
5793,2010,1610612739,0.41200000000000003,0.75,0.37,28.0,56.0,1610612752,0.41100000000000003,0.929,0.324,22.0,47.0,1
5794,2010,1610612741,0.47600000000000003,0.652,0.4,17.0,37.0,1610612746,0.507,0.6,0.47100000000000003,20.0,38.0,0
5795,2010,1610612749,0.451,0.833,0.389,21.0,31.0,1610612762,0.42200000000000004,0.6920000000000001,0.467,25.0,46.0,0
5796,2010,1610612759,0.512,0.737,0.435,31.0,41.0,1610612763,0.442,0.667,0.5710000000000001,23.0,48.0,1
5797,2010,1610612743,0.45299999999999996,0.818,0.37,25.0,35.0,1610612750,0.46399999999999997,0.8290000000000001,0.273,24.0,49.0,1
5798,2010,1610612757,0.48700000000000004,0.636,0.4,24.0,40.0,1610612744,0.444,0.7390000000000001,0.353,17.0,42.0,1
5799,2010,1610612754,0.469,0.742,0.409,20.0,49.0,1610612739,0.415,0.735,0.462,21.0,38.0,1
5800,2010,1610612752,0.39299999999999996,0.565,0.33299999999999996,24.0,41.0,1610612748,0.5489999999999999,0.722,0.556,19.0,45.0,0
5801,2010,1610612755,0.375,0.857,0.14300000000000002,22.0,48.0,1610612747,0.418,0.857,0.2,22.0,47.0,0
5802,2010,1610612761,0.465,0.688,0.389,26.0,43.0,1610612751,0.45,0.7829999999999999,0.16699999999999998,19.0,39.0,1
5803,2010,1610612737,0.462,0.9229999999999999,0.24,24.0,42.0,1610612766,0.379,0.85,0.14300000000000002,18.0,48.0,1
5804,2010,1610612765,0.402,0.667,0.28600000000000003,19.0,35.0,1610612746,0.568,0.5379999999999999,0.526,31.0,45.0,0
5805,2010,1610612740,0.507,0.8640000000000001,0.313,23.0,53.0,1610612762,0.358,0.5,0.158,13.0,24.0,1
5806,2010,1610612760,0.48100000000000004,0.636,0.2,23.0,43.0,1610612758,0.42700000000000005,0.652,0.182,15.0,42.0,1
5807,2010,1610612745,0.48100000000000004,0.833,0.455,27.0,47.0,1610612763,0.365,0.7929999999999999,0.4,12.0,36.0,1
5808,2010,1610612742,0.45299999999999996,0.645,0.444,27.0,54.0,1610612756,0.39299999999999996,0.727,0.23800000000000002,22.0,51.0,1
5809,2010,1610612757,0.506,0.8420000000000001,0.33299999999999996,23.0,37.0,1610612750,0.446,0.895,0.17600000000000002,17.0,49.0,1
5810,2010,1610612751,0.405,0.745,0.25,15.0,52.0,1610612764,0.397,0.7859999999999999,0.294,17.0,37.0,1
5811,2010,1610612738,0.53,0.727,0.33299999999999996,28.0,33.0,1610612737,0.5,0.792,0.3,16.0,37.0,1
5812,2010,1610612743,0.48100000000000004,0.7709999999999999,0.5,20.0,36.0,1610612759,0.518,0.72,0.34600000000000003,26.0,42.0,0
5813,2010,1610612754,0.469,0.75,0.28600000000000003,23.0,29.0,1610612747,0.512,0.708,0.47100000000000003,25.0,51.0,0
5814,2010,1610612752,0.531,0.8079999999999999,0.391,19.0,35.0,1610612738,0.523,1.0,0.5,26.0,39.0,0
5815,2010,1610612755,0.44,0.826,0.353,22.0,41.0,1610612746,0.39799999999999996,0.741,0.263,16.0,48.0,1
5816,2010,1610612761,0.442,0.875,0.25,19.0,37.0,1610612741,0.531,0.708,0.389,28.0,47.0,0
5817,2010,1610612748,0.457,0.659,0.435,17.0,45.0,1610612739,0.402,0.8,0.273,19.0,38.0,1
5818,2010,1610612763,0.524,0.7929999999999999,0.267,30.0,39.0,1610612766,0.41200000000000003,0.731,0.5,15.0,35.0,1
5819,2010,1610612740,0.436,0.733,0.364,25.0,43.0,1610612758,0.46399999999999997,0.583,0.3,19.0,41.0,1
5820,2010,1610612760,0.5770000000000001,0.966,0.636,25.0,41.0,1610612745,0.46299999999999997,0.7140000000000001,0.409,22.0,28.0,1
5821,2010,1610612759,0.522,0.68,0.375,24.0,39.0,1610612749,0.44299999999999995,0.875,0.545,17.0,40.0,1
5822,2010,1610612756,0.506,0.758,0.556,32.0,46.0,1610612750,0.5379999999999999,0.737,0.364,30.0,39.0,1
5823,2010,1610612742,0.541,0.9520000000000001,0.188,20.0,36.0,1610612757,0.494,0.611,0.214,26.0,37.0,1
5824,2010,1610612766,0.52,0.621,0.16699999999999998,24.0,43.0,1610612761,0.40399999999999997,0.524,0.308,21.0,43.0,1
5825,2010,1610612751,0.341,0.708,0.308,13.0,51.0,1610612755,0.405,0.8420000000000001,0.375,20.0,36.0,0
5826,2010,1610612764,0.40700000000000003,0.75,0.158,19.0,46.0,1610612747,0.45299999999999996,0.725,0.28600000000000003,23.0,45.0,0
5827,2010,1610612765,0.474,0.905,0.455,26.0,43.0,1610612737,0.441,0.7,0.429,17.0,31.0,1
5828,2010,1610612745,0.5,0.762,0.435,31.0,42.0,1610612758,0.525,0.773,0.364,21.0,41.0,1
5829,2010,1610612743,0.5379999999999999,0.737,0.423,24.0,40.0,1610612753,0.436,0.8,0.37,20.0,34.0,1
5830,2010,1610612744,0.506,0.613,0.5,21.0,43.0,1610612750,0.45899999999999996,0.667,0.278,26.0,47.0,1
5831,2010,1610612748,0.44299999999999995,0.789,0.28600000000000003,17.0,36.0,1610612740,0.418,0.794,0.077,14.0,40.0,1
5832,2010,1610612741,0.46799999999999997,0.5,0.444,28.0,48.0,1610612754,0.35700000000000004,0.667,0.158,12.0,41.0,1
5833,2010,1610612763,0.38299999999999995,0.6920000000000001,0.429,15.0,50.0,1610612757,0.36700000000000005,0.611,0.222,18.0,44.0,1
5834,2010,1610612742,0.48700000000000004,0.741,0.25,28.0,41.0,1610612749,0.47600000000000003,0.7,0.6920000000000001,23.0,40.0,0
5835,2010,1610612762,0.494,0.828,0.353,26.0,40.0,1610612744,0.395,0.645,0.44,18.0,46.0,1
5836,2010,1610612752,0.523,0.9229999999999999,0.433,30.0,33.0,1610612743,0.506,0.85,0.33299999999999996,20.0,43.0,1
5837,2010,1610612755,0.429,0.682,0.41200000000000003,24.0,49.0,1610612740,0.304,0.7390000000000001,0.41700000000000004,4.0,47.0,1
5838,2010,1610612751,0.40399999999999997,0.8420000000000001,0.2,17.0,45.0,1610612747,0.415,0.828,0.43799999999999994,20.0,42.0,0
5839,2010,1610612759,0.43200000000000005,0.846,0.529,20.0,47.0,1610612757,0.379,0.636,0.33299999999999996,19.0,47.0,1
5840,2010,1610612760,0.532,0.708,0.368,25.0,44.0,1610612739,0.33799999999999997,0.625,0.33299999999999996,11.0,45.0,1
5841,2010,1610612746,0.381,0.68,0.174,22.0,42.0,1610612753,0.48,0.615,0.261,17.0,54.0,0
5842,2010,1610612746,0.45799999999999996,0.833,0.5,25.0,43.0,1610612763,0.418,0.778,0.364,20.0,31.0,0
5843,2010,1610612737,0.452,0.794,0.33299999999999996,25.0,48.0,1610612754,0.37,0.938,0.28600000000000003,19.0,36.0,1
5844,2010,1610612766,0.33799999999999997,0.565,0.091,17.0,38.0,1610612738,0.43700000000000006,0.821,0.381,21.0,48.0,0
5845,2010,1610612765,0.528,0.696,0.375,30.0,39.0,1610612761,0.629,0.7929999999999999,0.643,22.0,32.0,0
5846,2010,1610612741,0.47700000000000004,0.778,0.588,28.0,53.0,1610612750,0.39799999999999996,0.6920000000000001,0.368,12.0,36.0,1
5847,2010,1610612742,0.5,0.821,0.5379999999999999,24.0,40.0,1610612762,0.444,0.87,0.313,19.0,37.0,1
5848,2010,1610612745,0.488,0.87,0.462,20.0,48.0,1610612739,0.42700000000000005,0.8640000000000001,0.353,18.0,33.0,1
5849,2010,1610612758,0.36700000000000005,0.524,0.33299999999999996,17.0,36.0,1610612748,0.519,0.625,0.5,22.0,56.0,0
5850,2010,1610612754,0.442,0.611,0.419,25.0,40.0,1610612766,0.414,0.68,0.17600000000000002,17.0,52.0,1
5851,2010,1610612761,0.511,0.737,0.4,20.0,34.0,1610612743,0.5660000000000001,0.893,0.462,27.0,38.0,0
5852,2010,1610612764,0.41700000000000004,0.7040000000000001,0.33299999999999996,22.0,39.0,1610612752,0.45299999999999996,0.867,0.389,19.0,41.0,0
5853,2010,1610612741,0.413,0.8240000000000001,0.47100000000000003,19.0,41.0,1610612747,0.436,0.722,0.231,20.0,40.0,1
5854,2010,1610612750,0.519,0.818,0.43799999999999994,21.0,42.0,1610612765,0.386,0.861,0.33299999999999996,20.0,38.0,1
5855,2010,1610612740,0.473,0.7390000000000001,0.35700000000000004,20.0,37.0,1610612760,0.5,0.885,0.308,18.0,34.0,0
5856,2010,1610612749,0.48100000000000004,0.68,0.5,17.0,48.0,1610612745,0.40700000000000003,0.8640000000000001,0.33299999999999996,17.0,37.0,1
5857,2010,1610612759,0.532,0.64,0.47600000000000003,20.0,39.0,1610612737,0.45,0.65,0.5,19.0,40.0,1
5858,2010,1610612756,0.446,1.0,0.214,13.0,39.0,1610612757,0.493,0.813,0.294,21.0,36.0,0
5859,2010,1610612762,0.539,0.7809999999999999,0.625,30.0,34.0,1610612753,0.475,0.7140000000000001,0.36,18.0,41.0,1
5860,2010,1610612744,0.373,0.667,0.33299999999999996,24.0,41.0,1610612748,0.526,0.7140000000000001,0.643,33.0,50.0,0
5861,2010,1610612755,0.457,0.7829999999999999,0.474,22.0,39.0,1610612738,0.5589999999999999,0.905,0.583,22.0,33.0,0
5862,2010,1610612742,0.547,0.8420000000000001,0.25,31.0,38.0,1610612751,0.41600000000000004,0.8079999999999999,0.267,20.0,36.0,1
5863,2010,1610612757,0.444,0.7140000000000001,0.33299999999999996,19.0,47.0,1610612753,0.423,0.708,0.273,14.0,40.0,1
5864,2010,1610612738,0.5589999999999999,0.6940000000000001,0.267,26.0,42.0,1610612743,0.423,0.68,0.316,18.0,34.0,1
5865,2010,1610612739,0.38299999999999995,0.611,0.33299999999999996,22.0,43.0,1610612741,0.449,0.6,0.375,24.0,44.0,0
5866,2010,1610612752,0.483,0.8640000000000001,0.381,19.0,48.0,1610612761,0.47700000000000004,0.742,0.313,24.0,42.0,1
5867,2010,1610612749,0.36,0.8,0.231,19.0,50.0,1610612754,0.43200000000000005,0.71,0.375,16.0,37.0,1
5868,2010,1610612750,0.419,0.654,0.444,21.0,40.0,1610612760,0.519,0.9259999999999999,0.353,27.0,42.0,0
5869,2010,1610612740,0.5,0.619,0.429,29.0,40.0,1610612765,0.375,0.556,0.2,15.0,44.0,1
5870,2010,1610612759,0.512,0.722,0.462,31.0,41.0,1610612744,0.451,0.727,0.522,24.0,45.0,1
5871,2010,1610612756,0.42,0.63,0.233,16.0,47.0,1610612763,0.494,0.818,0.28600000000000003,23.0,47.0,0
5872,2010,1610612762,0.507,0.778,0.071,20.0,28.0,1610612748,0.513,0.8,0.45,22.0,42.0,0
5873,2010,1610612758,0.542,0.75,0.47100000000000003,27.0,48.0,1610612764,0.413,0.706,0.455,11.0,36.0,1
5874,2010,1610612746,0.4,0.684,0.391,25.0,52.0,1610612747,0.425,0.632,0.368,23.0,39.0,0
5875,2010,1610612737,0.603,0.5710000000000001,0.375,34.0,39.0,1610612751,0.465,0.757,0.43799999999999994,25.0,34.0,1
5876,2010,1610612766,0.5,0.65,0.45,22.0,37.0,1610612743,0.425,0.7809999999999999,0.423,17.0,31.0,1
5877,2010,1610612755,0.519,0.833,0.348,22.0,44.0,1610612739,0.5,0.706,0.41200000000000003,22.0,29.0,1
5878,2010,1610612742,0.44799999999999995,0.741,0.35,22.0,45.0,1610612744,0.467,0.462,0.5,24.0,44.0,1
5879,2010,1610612745,0.45799999999999996,0.774,0.5,20.0,35.0,1610612765,0.41700000000000004,0.81,0.353,14.0,36.0,1
5880,2010,1610612757,0.446,0.97,0.33299999999999996,24.0,32.0,1610612756,0.507,0.81,0.5,27.0,32.0,1
5881,2010,1610612747,0.449,0.8,0.28,26.0,45.0,1610612764,0.5,0.8079999999999999,0.40700000000000003,27.0,34.0,1
5882,2010,1610612754,0.5529999999999999,0.85,0.5,33.0,47.0,1610612761,0.42,0.667,0.33299999999999996,16.0,45.0,1
5883,2010,1610612753,0.37799999999999995,0.667,0.182,9.0,45.0,1610612737,0.38799999999999996,0.75,0.35700000000000004,17.0,42.0,0
5884,2010,1610612752,0.529,0.7829999999999999,0.433,25.0,32.0,1610612750,0.526,0.815,0.47600000000000003,16.0,34.0,1
5885,2010,1610612741,0.483,0.588,0.455,25.0,52.0,1610612760,0.354,0.903,0.21100000000000002,13.0,39.0,1
5886,2010,1610612749,0.34600000000000003,0.8,0.267,17.0,35.0,1610612748,0.486,0.722,0.625,20.0,48.0,0
5887,2010,1610612762,0.42,0.9,0.364,18.0,38.0,1610612763,0.418,0.7829999999999999,0.091,15.0,43.0,1
5888,2010,1610612746,0.444,0.826,0.389,23.0,43.0,1610612758,0.365,0.813,0.188,15.0,45.0,1
5889,2010,1610612751,0.375,0.667,0.33299999999999996,16.0,36.0,1610612738,0.506,0.655,0.2,24.0,49.0,0
5890,2010,1610612761,0.46,0.5,0.42100000000000004,22.0,47.0,1610612752,0.489,0.857,0.444,22.0,42.0,0
5891,2010,1610612765,0.469,0.81,0.45,23.0,44.0,1610612739,0.41700000000000004,0.727,0.3,25.0,38.0,1
5892,2010,1610612760,0.435,0.925,0.25,25.0,47.0,1610612744,0.452,0.857,0.35,20.0,44.0,1
5893,2010,1610612759,0.586,0.696,0.5,29.0,38.0,1610612740,0.44,0.789,0.375,22.0,30.0,1
5894,2010,1610612743,0.45299999999999996,0.758,0.25,23.0,42.0,1610612763,0.523,0.647,0.4,23.0,37.0,1
5895,2010,1610612756,0.58,0.657,0.381,30.0,43.0,1610612764,0.506,0.8,0.33299999999999996,23.0,37.0,1
5896,2010,1610612757,0.397,0.861,0.5379999999999999,16.0,47.0,1610612746,0.408,0.605,0.28,16.0,40.0,1
5897,2010,1610612748,0.47200000000000003,0.7829999999999999,0.375,15.0,43.0,1610612737,0.4,0.667,0.294,16.0,38.0,1
5898,2010,1610612755,0.519,0.8420000000000001,0.524,23.0,38.0,1610612766,0.429,0.769,0.33299999999999996,16.0,37.0,1
5899,2010,1610612741,0.5,0.708,0.42100000000000004,24.0,49.0,1610612745,0.449,0.75,0.391,24.0,37.0,1
5900,2010,1610612750,0.593,0.833,0.6920000000000001,30.0,46.0,1610612739,0.386,0.88,0.23800000000000002,21.0,29.0,1
5901,2010,1610612749,0.46799999999999997,0.535,0.125,13.0,54.0,1610612753,0.415,0.688,0.273,11.0,38.0,1
5902,2010,1610612758,0.48200000000000004,0.75,0.579,24.0,37.0,1610612742,0.5,0.828,0.294,23.0,36.0,0
5903,2010,1610612766,0.36,0.688,0.467,21.0,62.0,1610612751,0.319,0.84,0.2,17.0,48.0,1
5904,2010,1610612761,0.5489999999999999,0.75,0.2,29.0,42.0,1610612760,0.43700000000000006,0.8420000000000001,0.389,22.0,34.0,1
5905,2010,1610612764,0.41700000000000004,0.8079999999999999,0.16699999999999998,15.0,43.0,1610612757,0.33299999999999996,0.917,0.28600000000000003,19.0,51.0,1
5906,2010,1610612737,0.418,0.821,0.33299999999999996,25.0,44.0,1610612755,0.434,0.684,0.25,26.0,48.0,1
5907,2010,1610612765,0.486,0.737,0.5,24.0,22.0,1610612753,0.597,0.733,0.318,24.0,35.0,0
5908,2010,1610612738,0.531,0.773,0.111,29.0,44.0,1610612741,0.419,0.735,0.385,18.0,34.0,1
5909,2010,1610612763,0.519,0.848,0.25,18.0,28.0,1610612745,0.595,0.885,0.696,26.0,32.0,0
5910,2010,1610612740,0.429,0.767,0.214,18.0,47.0,1610612752,0.47,0.75,0.433,27.0,39.0,0
5911,2010,1610612759,0.45299999999999996,0.892,0.261,23.0,37.0,1610612750,0.415,0.8,0.25,18.0,59.0,1
5912,2010,1610612743,0.40299999999999997,0.763,0.41700000000000004,17.0,42.0,1610612746,0.433,0.69,0.3,25.0,46.0,1
5913,2010,1610612756,0.449,0.727,0.5,25.0,34.0,1610612754,0.46799999999999997,0.75,0.423,24.0,44.0,1
5914,2010,1610612762,0.392,0.667,0.214,20.0,43.0,1610612742,0.526,0.636,0.316,25.0,37.0,0
5915,2010,1610612747,0.5660000000000001,0.727,0.214,27.0,39.0,1610612758,0.40299999999999997,0.591,0.313,15.0,40.0,1
